BuybackID,CustomerID,ItemID,WeightGram,BuybackRate,AmountPaid,Date,BranchID
2957,947,78,18.33,47.18,864.81,2024-12-17,5
2958,512,92,6.05,38.44,232.56,2024-04-01,5
2959,224,56,20.5,56.49,1158.04,2024-10-25,4
2960,236,15,39.47,37.46,1478.55,2024-04-14,4
2961,808,87,41.48,57.8,2397.54,2025-02-26,2
2962,570,55,29.64,39.68,1176.12,2024-07-29,1
2963,604,70,14.36,59.64,856.43,2025-02-02,3
2964,740,18,29.59,43.96,1300.78,2024-07-15,1
2965,407,72,25.99,53.42,1388.39,2025-01-06,4
2966,639,53,17.79,62.14,1105.47,2024-10-21,1
2967,636,25,12.72,52.91,673.02,2024-07-29,3
2968,96,82,20.94,55.53,1162.8,2024-10-12,2
2969,747,44,35.94,53.17,1910.93,2024-08-09,1
2970,867,50,26.25,44.9,1178.62,2025-03-15,3
2971,534,1,44.94,38.8,1743.67,2024-07-02,5
2972,868,52,9.69,42.97,416.38,2024-11-27,2
2973,302,87,22.14,45.91,1016.45,2024-06-08,1
2974,234,42,47.99,34.31,1646.54,2024-10-16,2
2975,544,47,40.69,57.16,2325.84,2024-10-11,2
2976,444,47,19.57,45.68,893.96,2024-06-14,4
2977,202,98,29.82,41.77,1245.58,2025-02-11,1
2978,551,47,25.69,48.79,1253.42,2024-08-23,3
2979,664,17,30.44,57.95,1764.0,2025-03-06,3
2980,165,13,47.15,57.73,2721.97,2025-02-16,5
2981,639,8,32.86,61.88,2033.38,2024-06-05,1
2982,61,44,22.58,59.5,1343.51,2024-07-17,2
2983,980,10,7.6,48.28,366.93,2024-04-28,3
2984,451,73,47.53,55.64,2644.57,2024-12-31,5
2985,48,14,43.58,62.36,2717.65,2024-07-03,3
2986,443,51,46.41,56.74,2633.3,2024-09-08,1
2987,263,20,3.95,49.94,197.26,2024-04-14,3
2988,963,62,49.49,44.33,2193.89,2024-08-06,2
2989,17,28,29.17,49.95,1457.04,2024-07-25,3
2990,95,51,10.72,45.4,486.69,2024-12-05,5
2991,685,19,32.01,48.26,1544.8,2025-03-26,2
2992,476,21,20.54,51.08,1049.18,2024-04-19,2
2993,172,40,4.94,54.4,268.74,2024-06-30,2
2994,471,91,13.94,49.82,694.49,2024-06-14,5
2995,820,25,1.32,62.36,82.32,2024-07-03,1
2996,102,57,36.99,54.72,2024.09,2024-04-18,1
2997,63,93,31.9,47.96,1529.92,2025-03-08,1
2998,411,79,15.66,41.71,653.18,2024-11-10,3
2999,288,51,37.15,48.74,1810.69,2024-10-15,4
3000,734,28,20.96,45.7,957.87,2025-03-23,4
